X,Y,Z
18.35932777796321,-81.00000116229059,0.0
17.30111506672948,-81.00000116229059,0.0
16.24289864689371,-81.00000116229059,0.0
15.18467907988317,-81.00000116229059,0.0
14.12645710425096,-81.00000116229059,0.0
13.06823365845709,-81.00000116229059,0.0
12.01001105657374,-81.00000116229059,0.0
10.95179552343718,-81.00000116229059,0.0
9.89357960714167,-81.00000116229059,0.0
8.83536291300175,-81.00000116229059,0.0
7.777145947366539,-81.00000116229059,0.0
6.718930975182363,-81.00000116229059,0.0
5.660713300327171,-81.00000116229059,0.0
4.602496059970595,-81.00000116229059,0.0
3.544280309337927,-81.00000116229059,0.0
2.486063985813049,-81.00000116229057,0.0
1.427847662288168,-81.00000116229057,0.0
0.3696313387632901,-81.00000116229057,0.0
-0.6885849847614658,-81.00000116229057,0.0
-1.746801308286343,-81.00000116229057,0.0
-2.805017631811221,-81.00000116229057,0.0
-3.863257364453417,-81.00000116229057,0.0
-4.921468564770957,-81.00000116229057,0.0
-5.97967831484301,-81.00000116229057,0.0
-7.037917416951372,-81.00000116229057,0.0
-8.09610780253131,-81.00000116229057,0.0
-9.154324242830143,-81.00000116229057,0.0
-10.21252357250102,-81.00000116229057,0.0
-11.27075250152541,-81.00000116229057,0.0
-12.32896909816155,-81.00000116229057,0.0
-13.38718339419271,-81.00000116229057,0.0
-14.44539386120054,-81.00000116229057,0.0
-15.50360183088344,-81.00000116229057,0.0
-16.56181307824719,-81.00000116229057,0.0
-17.62001952716629,-81.00000116229057,0.0
-18.6782679858777,-81.00000116229057,0.0
-19.73648265203946,-81.00000116229057,0.0
-20.79469292380375,-81.00000116229057,0.0
-21.8529288623529,-81.00000116229057,0.0
-22.91121640787549,-81.00000116229057,0.0
-23.96937266384215,-81.00000116229057,0.0
-25.02757015785017,-81.00000116229057,0.0
-26.08578113969833,-81.00000116229057,0.0
-27.14399421028418,-81.00000116229057,0.0
-28.20220939436766,-81.00000116229057,0.0
-29.26042670514258,-81.00000116229057,0.0
-30.3186449294928,-81.00000116229057,0.0
-31.37686578621059,-81.00000116229057,0.0
-32.4350893456941,-81.00000116229057,0.0
-33.49331554297099,-81.00000116229057,0.0
-34.55150153377462,-81.00000116229057,0.0
-35.60972177159776,-81.00000116229057,0.0
-36.66793539821231,-81.00000116229057,0.0
-37.72614401299758,-81.00000116229057,0.0
-38.78435480274699,-81.00000116229057,0.0
-39.84256842733166,-81.00000116229057,0.0
-40.90078385098721,-81.00000116229057,0.0
-41.95900098326941,-81.00000116229057,0.0
-43.01721934681896,-81.00000116229057,0.0
-44.07543877881976,-81.00000116229057,0.0
-45.13365898895265,-81.00000116229057,0.0
-46.19187963559497,-81.00000116229057,0.0
-47.25010036172124,-81.00000116229057,0.0
-48.30826383008636,-80.9945042082143,0.0
-49.36107345253196,-80.89394122008956,0.0
-50.39487503290992,-80.67078335721628,0.0
-51.39522999138295,-80.32759393453705,0.0
-52.34558397350133,-79.86363681655502,0.0
-53.23518566051197,-79.29156273220704,0.0
-54.05703196847245,-78.62572842274314,0.0
-54.80622452015635,-77.87898692973398,0.0
-55.48262695620361,-77.06561187091475,0.0
-56.08816359117309,-76.19811287053234,0.0
-56.62434256956988,-75.28609769837531,0.0
-57.08649015767579,-74.33444904323801,0.0
-57.47066239313158,-73.34873816182962,0.0
-57.77400128652049,-72.33523140303907,0.0
-57.99708383300525,-71.3010121419357,0.0
-58.1969252580928,-70.26183673148043,0.0
-58.39676671266875,-69.2226611676855,0.0
-58.5966081418056,-68.18348573617389,0.0
-58.79644820245257,-67.14431742080964,0.0
-58.99629004579768,-66.10513983541506,0.0
